,0
788,0.90822583
789,0.82382417
790,0.90839815
791,0.8938606
792,0.2050269
793,0.8864012
794,0.9082508
795,0.90107787
796,0.90786624
797,0.90793365
798,0.65768534
799,0.26933232
800,0.90840214
801,0.841898
802,0.40612057
803,0.87407786
804,0.8968787
805,0.52778286
806,0.8998287
807,0.8461583
808,0.6005174
809,0.20513558
810,0.8948533
811,0.5274054
812,0.89483553
813,0.9083518
814,0.2052212
815,0.90716183
816,0.8921
817,0.90806353
818,0.749982
819,0.27527374
820,0.8664571
821,0.9082447
822,0.9077012
823,0.39281183
824,0.9078366
825,0.27279863
826,0.8675068
827,0.9082953
828,0.9019806
829,0.8945526
830,0.20647222
831,0.84280884
832,0.8958449
833,0.9055622
834,0.6404254
835,0.38427028
836,0.8999802
837,0.54242617
838,0.5255001
839,0.90829384
840,0.20503184
841,0.35103503
842,0.90822536
843,0.90235025
844,0.40066367
845,0.53093106
846,0.46399343
847,0.89784807
848,0.51352084
849,0.20510265
850,0.85219103
851,0.569902
852,0.8830254
853,0.65259045
854,0.36298457
855,0.908231
856,0.5956679
857,0.6234375
858,0.5421057
859,0.45981485
860,0.81497556
861,0.21263018
862,0.8878291
863,0.3829606
864,0.20505925
865,0.88525033
866,0.20503838
867,0.90069216
868,0.8965413
869,0.90245265
870,0.5025429
871,0.21519929
872,0.8887348
873,0.90823203
874,0.78133833
875,0.89362377
876,0.20515004
877,0.7011098
878,0.9036485
879,0.615308
880,0.83721745
881,0.90422523
882,0.37953374
883,0.90836686
884,0.90029204
885,0.8854367
886,0.8768288
887,0.7977229
888,0.7883322
889,0.90605456
890,0.8997021
891,0.9077624
892,0.899124
893,0.90827733
894,0.895884
895,0.2145478
896,0.22539021
897,0.402107
898,0.23264566
899,0.2698154
900,0.9083864
901,0.9079211
902,0.8951451
903,0.89376295
904,0.90837896
905,0.20509373
906,0.9079747
907,0.75308
908,0.9083939
909,0.8849776
910,0.8951405
911,0.83532995
912,0.61121964
913,0.9083818
914,0.61548525
915,0.90326864
916,0.8206346
917,0.20662956
918,0.9079267
919,0.64381003
920,0.90827674
921,0.2047166
922,0.89748985
923,0.838484
924,0.8827729
925,0.9084072
926,0.20523605
927,0.8002496
928,0.8936494
929,0.20536278
930,0.20509683
931,0.86968577
932,0.45761743
933,0.36208385
934,0.8946612
935,0.4872675
936,0.20657709
937,0.42565492
938,0.90583056
939,0.74733764
940,0.20504493
941,0.21449408
942,0.9033445
943,0.9029885
944,0.9082584
945,0.8951006
946,0.8479378
947,0.89273125
948,0.64657384
949,0.90836036
950,0.9058485
951,0.41941833
952,0.7681618
953,0.6382081
954,0.20497628
955,0.20507906
956,0.9083492
957,0.32018214
958,0.35404488
959,0.9012441
960,0.8912896
961,0.9018085
962,0.40029
963,0.20776054
964,0.85328513
965,0.8918322
966,0.20700595
967,0.23245575
968,0.9055995
969,0.20795004
970,0.8418391
971,0.84373903
972,0.90826553
973,0.9082416
974,0.40470287
975,0.7222451
976,0.8823922
977,0.90827596
978,0.90833783
979,0.20465638
980,0.20500612
981,0.63798946
982,0.9080458
983,0.3708982
984,0.8817934
985,0.8982253
986,0.20492268
987,0.56745577
988,0.22648437
989,0.29836214
990,0.9083405
991,0.2982018
992,0.9082624
993,0.85224366
994,0.9084035
995,0.2046531
996,0.855917
997,0.8145986
998,0.85391724
999,0.39076668
1000,0.6274505
1001,0.5350433
1002,0.20496109
1003,0.72411966
1004,0.90834117
1005,0.204833
1006,0.54147714
1007,0.39180183
1008,0.20465519
1009,0.90602165
1010,0.90822196
1011,0.8049969
1012,0.9067581
1013,0.20470105
1014,0.8427638
1015,0.75588846
1016,0.90841466
1017,0.8196883
1018,0.88574487
1019,0.20763892
1020,0.4862645
1021,0.56382054
1022,0.34233835
1023,0.90837383
1024,0.58373666
1025,0.90039784
1026,0.41897994
1027,0.5422719
1028,0.9063211
1029,0.87509006
1030,0.9041267
1031,0.90827304
1032,0.9069351
1033,0.89360034
1034,0.9006832
1035,0.9014177
1036,0.6048776
1037,0.6416084
1038,0.4098399
1039,0.2294289
1040,0.20475225
1041,0.87668043
1042,0.8994722
1043,0.9083749
1044,0.61717856
1045,0.20697886
1046,0.89358616
1047,0.20477155
1048,0.9084171
1049,0.3474394
1050,0.20503508
1051,0.47485948
1052,0.8918734
1053,0.90839
1054,0.9035029
1055,0.9067343
1056,0.90827984
1057,0.9083723
1058,0.2047662
1059,0.20743126
1060,0.9040447
1061,0.88803136
1062,0.9082321
1063,0.88502735
1064,0.61360574
1065,0.90825474
1066,0.9078151
1067,0.89340955
1068,0.6649413
1069,0.38502583
1070,0.6100009
1071,0.23046184
1072,0.8528449
1073,0.7486288
1074,0.8479717
1075,0.46959403
1076,0.8911081
1077,0.6864985
1078,0.44609693
1079,0.90836823
1080,0.8669169
1081,0.8963184
1082,0.48897064
1083,0.90150815
1084,0.8575535
1085,0.90562093
1086,0.8129365
1087,0.20461753
1088,0.895295
1089,0.9077908
1090,0.8917437
1091,0.9015232
1092,0.61016744
1093,0.84749174
1094,0.90824866
1095,0.28098089
1096,0.89755094
1097,0.58895415
1098,0.908372
1099,0.89651555
1100,0.8881605
1101,0.6142905
1102,0.6966423
1103,0.9015299
1104,0.20472203
1105,0.20484777
1106,0.6656433
1107,0.90788376
1108,0.8075015
1109,0.8995865
1110,0.9078195
1111,0.5504679
1112,0.20558806
1113,0.29484984
1114,0.90777236
1115,0.908285
1116,0.20481405
1117,0.9053666
1118,0.5178016
1119,0.7525093
1120,0.42928216
1121,0.90826494
1122,0.9056895
1123,0.45067382
1124,0.20470288
1125,0.84811527
1126,0.85955596
1127,0.9074359
1128,0.9083808
1129,0.89324164
1130,0.48160726
1131,0.8916982
1132,0.32127488
1133,0.20503975
1134,0.908377
1135,0.2050325
1136,0.8510423
1137,0.75334555
1138,0.5644559
1139,0.5936594
1140,0.90836126
1141,0.37260902
1142,0.8974491
1143,0.9083409
1144,0.9053168
1145,0.76802075
1146,0.20484789
1147,0.2046782
1148,0.28073704
1149,0.89158607
1150,0.7089013
1151,0.24033597
1152,0.598414
1153,0.20714732
1154,0.8490673
1155,0.9080228
1156,0.9083701
1157,0.34092492
1158,0.66245073
1159,0.88779116
1160,0.9083888
1161,0.8994286
1162,0.83754486
1163,0.37358716
1164,0.90416473
1165,0.9067499
1166,0.20476852
1167,0.20491947
1168,0.4196915
1169,0.20477739
1170,0.90793484
1171,0.20480315
1172,0.89346004
1173,0.9083751
1174,0.90789557
1175,0.8551996
1176,0.9082103
1177,0.8982911
1178,0.477805
1179,0.90371996
1180,0.8901482
1181,0.8993396
1182,0.5702663
1183,0.34332573
1184,0.89809674
1185,0.28558168
1186,0.20897551
1187,0.88839257
1188,0.89056325
1189,0.20499873
1190,0.90829104
1191,0.8705213
1192,0.9014694
1193,0.20470035
1194,0.88971186
1195,0.90838534
1196,0.46378925
1197,0.9069757
1198,0.9080672
1199,0.8934136
1200,0.9040633
1201,0.2046623
1202,0.8753017
1203,0.9083102
1204,0.89831823
1205,0.4096621
1206,0.48923448
1207,0.87052405
1208,0.90828365
1209,0.89099026
1210,0.9075786
1211,0.90362984
1212,0.7211988
1213,0.90841436
1214,0.8383108
1215,0.61480135
1216,0.50183576
1217,0.9011892
1218,0.8573874
1219,0.20494695
1220,0.5577283
1221,0.44937187
1222,0.587078
1223,0.3522316
1224,0.8873549
1225,0.88854206
1226,0.24068402
1227,0.8913824
1228,0.9082582
1229,0.315309
1230,0.2050933
1231,0.60854256
1232,0.20471922
1233,0.89711523
1234,0.20528455
1235,0.36010417
1236,0.8951557
1237,0.20479152
1238,0.20487756
1239,0.7106428
1240,0.9079254
1241,0.4517258
1242,0.8991318
1243,0.75630885
1244,0.9078853
1245,0.20471483
1246,0.8949517
1247,0.89125067
1248,0.9069584
1249,0.21825103
1250,0.9083369
1251,0.49267408
1252,0.42085752
1253,0.6064123
1254,0.90136176
1255,0.20504591
1256,0.37395066
1257,0.9008211
1258,0.895681
1259,0.3116777
1260,0.90058357
1261,0.90840155
1262,0.5120297
1263,0.84448385
1264,0.9067157
1265,0.35238904
1266,0.8377933
1267,0.9083468
1268,0.21468996
1269,0.57400423
1270,0.8516291
1271,0.20521283
1272,0.90838355
1273,0.90840274
1274,0.21662284
1275,0.8468777
1276,0.5502077
1277,0.9049639
1278,0.90118086
1279,0.24917133
1280,0.90828574
1281,0.90812004
1282,0.37836236
1283,0.9080407
1284,0.2056876
1285,0.31219324
1286,0.8858229
1287,0.8543682
1288,0.72094744
1289,0.90663093
1290,0.90838075
1291,0.9079238
1292,0.35719442
1293,0.89676934
1294,0.20527038
1295,0.90834975
1296,0.9083968
1297,0.37836522
1298,0.9064888
1299,0.22234948
1300,0.9071736
1301,0.89386904
1302,0.528243
1303,0.39852607
1304,0.9082744
1305,0.8914657
1306,0.8626186
1307,0.882029
1308,0.9083831
1309,0.20594516
1310,0.21351837
1311,0.8927872
1312,0.9001559
1313,0.9082956
1314,0.71244496
1315,0.9033859
1316,0.90838045
1317,0.3753067
1318,0.74102503
1319,0.9023486
1320,0.20679851
1321,0.9077704
1322,0.20483047
1323,0.9079571
1324,0.9083878
1325,0.90840757
1326,0.5599863
1327,0.20465897
1328,0.20772836
1329,0.8977402
1330,0.90828264
1331,0.31009033
1332,0.9083335
1333,0.8955828
1334,0.8992343
1335,0.908287
1336,0.8481147
1337,0.2085821
1338,0.89836335
1339,0.20670182
1340,0.9083625
1341,0.8957598
1342,0.9045744
1343,0.90822554
1344,0.20470558
1345,0.41041955
1346,0.9048285
1347,0.24449347
1348,0.90835464
1349,0.90817314
1350,0.9081673
1351,0.2048104
1352,0.90819645
1353,0.9083456
1354,0.90269756
1355,0.30129337
1356,0.38465026
1357,0.56023484
1358,0.8439612
1359,0.901556
1360,0.5802208
1361,0.20484456
1362,0.5370005
1363,0.20471534
1364,0.21858571
1365,0.20473333
1366,0.908389
1367,0.4686371
1368,0.5300759
1369,0.90788496
1370,0.8904022
1371,0.6464072
1372,0.48866642
1373,0.9084172
1374,0.90656036
1375,0.20479567
1376,0.9005988
1377,0.90138763
1378,0.86880344
1379,0.87168133
1380,0.9082526
1381,0.20550035
1382,0.20479771
1383,0.20503967
1384,0.90836155
1385,0.8634199
1386,0.9011708
1387,0.90170527
1388,0.90835327
1389,0.90110487
1390,0.90266436
1391,0.20472814
1392,0.8955182
1393,0.89841175
1394,0.76365507
1395,0.90763396
1396,0.89029646
1397,0.40299273
1398,0.22921853
1399,0.8678624
1400,0.38906336
1401,0.4041026
1402,0.37037882
1403,0.30074757
1404,0.5905755
1405,0.2743068
1406,0.5487503
1407,0.25978765
1408,0.9083802
1409,0.85654974
1410,0.29303902
1411,0.9005938
1412,0.90171534
1413,0.268702
1414,0.9015028
1415,0.20497106
1416,0.90018433
1417,0.6848491
1418,0.9083773
1419,0.8284507
1420,0.558903
1421,0.90770555
1422,0.84625494
1423,0.5848862
1424,0.20475961
1425,0.9082269
1426,0.30533078
1427,0.27911812
1428,0.82610196
1429,0.9082691
1430,0.89413756
1431,0.61314744
1432,0.5352611
1433,0.89002186
1434,0.20477092
1435,0.89994174
1436,0.35893714
1437,0.8867547
1438,0.272439
1439,0.9053929
1440,0.20506805
1441,0.8970555
1442,0.90312374
1443,0.6749839
1444,0.5044144
1445,0.8924853
1446,0.20527755
1447,0.9083341
1448,0.9065718
1449,0.20884636
1450,0.7004231
1451,0.6082916
1452,0.8975563
1453,0.8904345
1454,0.9020709
1455,0.90829575
1456,0.86637104
1457,0.27112642
1458,0.20580374
1459,0.90417963
1460,0.32222748
1461,0.21524413
1462,0.6058992
1463,0.90542436
1464,0.35822067
1465,0.9012415
1466,0.9079133
1467,0.8911633
1468,0.90785486
1469,0.20538467
1470,0.37114275
1471,0.90833735
1472,0.8936222
1473,0.26185805
1474,0.6103609
1475,0.7568352
1476,0.90819335
1477,0.85350186
1478,0.6365137
1479,0.4221979
1480,0.8861769
1481,0.7163616
1482,0.2053343
1483,0.85303605
1484,0.54359055
1485,0.5797855
1486,0.5807083
1487,0.46763912
1488,0.85186416
1489,0.6114043
1490,0.64014083
1491,0.7473724
1492,0.5420743
1493,0.7576266
1494,0.8922364
1495,0.43195733
1496,0.9083936
1497,0.90825444
1498,0.37090215
1499,0.9083446
1500,0.20537561
1501,0.82846045
1502,0.82562876
1503,0.90627134
1504,0.89821464
1505,0.9079968
1506,0.41327998
1507,0.38120165
1508,0.20496431
1509,0.8453654
1510,0.8858027
1511,0.6360056
1512,0.5851433
1513,0.9079238
1514,0.20515837
1515,0.792564
1516,0.90481496
1517,0.9003423
1518,0.89353245
1519,0.48072407
1520,0.6321122
1521,0.8097411
1522,0.28486356
1523,0.83285064
1524,0.26312172
1525,0.9012365
1526,0.20474361
1527,0.5336399
1528,0.35388133
1529,0.43593413
1530,0.21986417
1531,0.20493777
1532,0.90828454
1533,0.27297682
1534,0.27937898
1535,0.28200573
1536,0.8374696
1537,0.7889452
1538,0.90752125
1539,0.81489587
1540,0.7690349
1541,0.90838546
1542,0.5568307
1543,0.7424464
1544,0.20546556
1545,0.42373306
1546,0.74556935
1547,0.9082664
1548,0.44618973
1549,0.43068603
1550,0.2327556
1551,0.35839194
1552,0.6659696
1553,0.9082971
1554,0.6142706
1555,0.8229711
1556,0.90737975
1557,0.85260326
1558,0.90840816
1559,0.9081485
1560,0.32460597
1561,0.20565623
1562,0.62345153
1563,0.88370895
1564,0.9080004
1565,0.8626556
1566,0.84670883
1567,0.8914083
1568,0.20489193
1569,0.3352983
1570,0.42486772
1571,0.30423316
1572,0.51095706
1573,0.9083761
1574,0.20465332
1575,0.8968045
1576,0.9013033
1577,0.20464098
1578,0.9083407
1579,0.74812526
1580,0.26524845
1581,0.90452105
1582,0.7181399
1583,0.45688373
1584,0.89906037
1585,0.20498444
1586,0.6139418
1587,0.68265635
1588,0.9078836
1589,0.8527093
1590,0.90645695
1591,0.89640576
1592,0.30064803
1593,0.894769
1594,0.9079097
1595,0.8986931
1596,0.31077483
1597,0.80139595
1598,0.6078042
1599,0.9079082
1600,0.8929663
1601,0.9083381
1602,0.8453801
1603,0.5375747
1604,0.85442275
1605,0.8453181
1606,0.9083873
1607,0.9083723
1608,0.9046816
1609,0.8936668
1610,0.90785056
1611,0.5793651
1612,0.20488095
1613,0.8953806
1614,0.90830064
1615,0.72804946
1616,0.6175318
1617,0.6701401
1618,0.89275944
1619,0.89380544
1620,0.9083386
1621,0.864289
1622,0.20476852
1623,0.8949236
1624,0.7336222
1625,0.5062021
1626,0.8916294
1627,0.8939526
1628,0.43096462
1629,0.20507617
1630,0.5393188
1631,0.42698538
1632,0.8442266
1633,0.90837747
1634,0.6753688
1635,0.90832996
1636,0.90801543
1637,0.89559054
1638,0.7239223
1639,0.21055016
1640,0.20468958
1641,0.4527194
1642,0.2925062
1643,0.90112704
1644,0.40896857
1645,0.908303
1646,0.20471895
1647,0.7172321
1648,0.5007302
1649,0.2046414
1650,0.20512259
1651,0.9073935
1652,0.9016369
1653,0.551509
1654,0.5462766
1655,0.9083829
1656,0.9077374
1657,0.83828866
1658,0.8927114
1659,0.20468974
1660,0.204677
1661,0.882898
1662,0.8368466
1663,0.2058591
1664,0.27128667
1665,0.7927756
1666,0.4112175
1667,0.9082835
1668,0.89488775
1669,0.41586494
1670,0.88430643
1671,0.90789694
1672,0.90317166
